"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Jake Burger","TEX","MLB","TEX",-2.2478300469546384,0.2970254269654613,2.5448554739200997,3,2,1,0.6666666666666666,4.630525907396042,2.66675024021529,1.963775667180751,0.5759065586817819,-0.6667502402152896,-0.9637756671807509,1,0,0.05716698651106225,-0.020129949474025213,3,3,0,1,1.9562057247944538,1.2056751254371771,0.7505305993572766,0.616333502226031,1.7943248745628229,-0.7505305993572766,0,0,0.014383865623488631,0.007674957905923134
"Tyler Freeman","COL","MLB","COL",-0.6892418034862324,0.2850289796150338,0.9742707831012662,2,1,1,0.5,1.3134640489532923,0.5142175346691291,0.799246514284163,0.3914972283245303,0.4857824653308709,0.2007534857158371,0,0,0.039801940877372495,0.020804119728688113,3,2,1,0.6666666666666666,1.894783531700015,0.9602563742993743,0.9345271574006407,0.5067894871546749,1.0397436257006256,0.0654728425993594,0,0,0.027460630894203118,0.016017629975362102
"Gleyber Torres","DET","MLB","DET",-1.0706472571695678,0.2465039214917124,1.3171511786612802,4,2,2,0.5,4.717122894649458,2.2353094865788723,2.4818134080705847,0.4738713695830017,-0.23530948657887218,-0.4818134080705846,1,0,0.04670418707573721,-0.0071002266796976075,8,6,2,0.75,6.780992864985325,4.731920843162023,2.0490720218233034,0.6978212390689876,1.2680791568379766,-0.049072021823303585,3,0,0.03027228957582734,0.0054419961384583725
"Mark Vientos","NYM","MLB","NYM",0.3399814572740338,0.24206821078672602,-0.09791324648730775,9,5,4,0.5555555555555556,2.111140884929236,1.434536337071255,0.676604547857981,0.6795076289374878,3.565463662928745,3.323395452142019,1,1,0.04798047465748263,0.1565649798879719,1,0,1,,1.2270648156648931,0.1624890310761004,1.0645757845887927,0.13242090311916788,-0.1624890310761004,-0.06457578458879266,0,0,0.011686331577760887,-0.002162522053951363
"Ramon Urias","STL","MLB","STL",-1.7806795765767955,0.24198589787301222,2.022665474449808,2,1,1,0.5,1.3994099377643192,0.5787120199456532,0.8206979178186657,0.41354002449789423,0.4212879800543467,0.17930208218133448,1,0,0.04240636175043391,0.01819969885562669,2,2,0,1,1.5595458092347987,0.7684401673924955,0.7911056418423031,0.492733309173865,1.2315598326075046,-0.7911056418423031,0,0,0.020253841678374008,0.005720184295651965
"Kerry Carpenter","DET","MLB","DET",0.7024725536890113,0.24149863581004105,-0.46097391787897024,4,2,2,0.5,2.231357903538987,0.9949296338644731,1.2364282696745141,0.44588527563708663,1.005070366135527,0.7635717303254859,1,0,0.036579637762934214,0.02899413272886906,3,1,2,0.3333333333333333,2.812415744086992,1.1366948309829814,1.675720913104011,0.4041702701219915,-0.13669483098298138,0.32427908689598883,0,0,0.01887527345024827,0.0012589547376711937
"Carlos Correa","HOU","MLB","HOU",0.12546852780939677,0.2375665468568962,0.11209801904749944,2,1,1,0.5,2.414673827954326,1.0885536405487148,1.3261201874056112,0.4508077355817951,-0.08855364054871485,-0.32612018740561105,1,1,0.030565491493092733,-0.005249035796890203,4,2,2,0.5,3.7257486928372483,1.8068253368948746,1.9189233559423742,0.4849563096857542,0.1931746631051257,0.08107664405762627,1,0,0.020931172431669934,0.0015407376806896164
"Corey Seager","TEX","MLB","TEX",-3.4636760455816424,0.23383993995624391,3.6975159855378865,2,1,1,0.5,2.2879046632197686,1.0270323616317623,1.2608723015880066,0.44889648512994396,-0.027032361631762536,-0.26087230158800645,1,0,0.05866422213384022,-0.007382170851788938,3,3,0,1,3.5611033358031214,1.4317936751326168,2.1293096606705033,0.4020646243925157,1.5682063248673832,-2.1293096606705033,0,0,0.018841816591550906,-0.002968800718535034
"Cole Young","SEA","MLB","SEA",-1.0068227708784436,0.21371983214529683,1.2205426030237405,3,1,2,0.3333333333333333,2.543895910206745,0.6650880390307241,1.8788078711760208,0.261444674824243,0.33491196096927583,0.121192128823979,0,1,0.03437697175955061,0.006163568780989931,4,3,1,0.75,4.5733504361744695,2.6764039165753637,1.8969465195991042,0.5852173267557713,0.32359608342463636,-0.8969465195991042,1,0,0.027222324024848032,-0.003412800215324223
"Chase Meidroth","CWS","MLB","CWS",-2.863523685029649,0.17104408189357856,3.034567766923227,5,2,3,0.4,3.8105057619309277,1.3197308400186747,2.490774921912253,0.3463400720197093,0.6802691599813253,0.5092250780877468,0,1,0.03097972164171486,0.009670684862350181,10,7,3,0.7,5.691453868205242,3.328443050641007,2.3630108175642333,0.584814201734118,3.6715569493589935,0.6369891824357663,3,1,0.029337391073222897,0.022209000679354423
"Royce Lewis","MIN","MLB","MIN",-1.2017060051505135,0.16760082930442738,1.3693068344549408,2,1,1,0.5,1.54544518262629,0.6889221766609316,0.856523005965359,0.44577587377780353,0.3110778233390684,0.14347699403464104,0,0,0.035940585642471864,0.010571042264504883,2,2,0,1,1.525125179119153,1.077909172332106,0.44721600678704704,0.7067676719852335,0.9220908276678939,-0.44721600678704704,0,1,0.01466466518383801,0.0045661040469312224
"George Springer","TOR","MLB","TOR",1.319508528337526,0.16055075729018942,-1.1589577710473367,2,2,0,1,3.076949290869121,2.458199266789466,0.6187500240796553,0.7989079553843146,-0.4581992667894659,-0.6187500240796553,2,1,0.09615466533966004,-0.033654665339660036,4,1,3,0.25,1.8348182161099569,0.4968879935786467,1.3379302225313099,0.27081047550972714,0.5031120064213532,1.66206977746869,0,0,0.01994367626206475,0.023534584607500467
"Jordan Beck","COL","MLB","COL",1.7470701644332105,0.1255666387191563,-1.6215035257140542,5,3,2,0.6,2.800205799852447,1.8373195805666456,0.9628862192858019,0.65613733842829,1.1626804194333544,1.0371137807141981,2,1,0.07778349444034575,0.06110539444854314,2,0,2,,0.6420437655910529,0.13177364565255376,0.5102701199384991,0.20524090835341344,-0.13177364565255376,1.4897298800615004,0,0,0.008560583541214039,0.01810608312545263
"Joey Wiemer","WSH","MLB","WSH",2.25299505899142,0.12120883633311619,-2.1317862226583038,1,0,1,,2.4336536021074555,0.6562223828871698,1.7774312192202857,0.2696449413831554,-0.6562223828871698,-0.777431219220286,0,0,0.0565965953978478,-0.03334078144435943,3,0,3,,1.3780304777254129,0.25490835019185826,1.1231221275335546,0.1849801976895401,-0.25490835019185826,1.8768778724664454,0,0,0.01701272194722732,0.020024315089809716
"Manny Machado","SD","MLB","SD",-1.5459856570451194,0.11954456322652729,1.6655302202716467,6,3,3,0.5,3.1863102140479334,1.533382825410703,1.65292738863723,0.48124090951667625,1.466617174589297,1.3470726113627698,1,0,0.0455187173435419,0.04019556837074381,3,2,1,0.6666666666666666,2.4474179409358885,0.8909438603321211,1.5564740806037682,0.36403421149696474,1.1090561396678789,-0.5564740806037679,1,1,0.014481762964117684,0.003269716325823145
"Adrian Del Castillo","AZ","MLB","AZ",-0.2785482104364577,0.11677522570805948,0.3953234361445172,1,1,0,1,2.0556832102805713,1.469453992286256,0.5862292179943155,0.7148251174779486,-0.469453992286256,-0.5862292179943155,1,0,0.051392080257014285,-0.026392080257014283,0,0,0,,0.7588961833442525,0.18178637359986766,0.5771098097443849,0.2395405031539146,-0.18178637359986766,-0.5771098097443849,0,0,0.010255353828976384,-0.010255353828976384
"Jonathan Aranda","TB","MLB","TB",0.14896715232060548,0.10189881296898978,-0.047068339351615696,5,2,3,0.4,4.356606475155995,1.6273538310935023,2.729252644062492,0.3735370271273428,0.3726461689064977,0.2707473559375079,1,0,0.05186436279947613,0.007659446724333396,4,2,2,0.5,5.208886724843337,2.6279775320974763,2.58090919274586,0.5045180805264133,-0.6279775320974762,-0.5809091927458605,2,0,0.025533758455114398,-0.005925915317859495
"Jorge Mateo","ATL","MLB","ATL",1.1047607748668518,0.06951528518358663,-1.0352454896832652,2,1,1,0.5,0.855312935079521,0.3928988249479672,0.4624141101315537,0.45936265995023,0.6071011750520329,0.5375858898684462,1,0,0.04276564675397605,0.05723435324602395,1,0,1,,0.6397942983307346,0.3375198940069999,0.30227440432373476,0.5275443918265784,-0.3375198940069999,0.6977255956762654,0,0,0.016404982008480375,0.009236043632545266
"Miguel Amaya","CHC","MLB","CHC",-1.577876607865608,0.05993807164088283,1.6378146795064907,1,0,1,,2.1962748123319416,0.5681683703455295,1.6281064419864124,0.25869639225260005,-0.5681683703455295,-0.6281064419864123,0,0,0.04774510461591177,-0.026005974181129165,2,2,0,1,1.9669108319234754,1.1645480762084923,0.8023627557149832,0.5920695830779787,0.8354519237915077,-0.8023627557149832,0,1,0.020924583318334845,0.00035201242634600664
"Taylor Trammell","HOU","MLB","HOU",-0.2650526821760937,0.05380646649443749,0.31885914867053117,2,1,1,0.5,1.2808111174778347,0.6135023254916986,0.6673087919861361,0.47899515948909277,0.3864976745083014,0.3326912080138639,0,0,0.06099100559418261,0.03424708964391263,0,0,0,,0.9214822324395069,0.3013115418844879,0.620170690555019,0.3269857315499225,-0.3013115418844879,-0.620170690555019,0,0,0.023627749549730945,-0.023627749549730945
"Joey Ortiz","MIL","MLB","MIL",-0.8670084205188523,0.040410792493803416,0.9074192130126557,2,1,1,0.5,2.8017643202359617,1.3806767638710793,1.4210875563648826,0.49278833123080107,-0.3806767638710792,-0.4210875563648826,0,0,0.04310406646516864,-0.012334835695937872,4,3,1,0.75,2.8859914313584185,1.9892861091728822,0.8967053221855378,0.6892903726455408,1.010713890827118,0.10329467781446228,1,1,0.03477098110070384,0.013421789983633511
"Gabriel Moreno","AZ","MLB","AZ",-0.06852375076060835,0.03612017361734088,0.10464392437794923,3,2,1,0.6666666666666666,1.7849817222115694,1.3744307742971145,0.41055094791445523,0.7699971138047355,0.6255692257028856,0.5894490520855448,0,0,0.04824274924896133,0.032838331832119746,0,0,0,,1.3727624563663026,0.6340592659941767,0.738703190372126,0.46188564019482975,-0.6340592659941767,-0.738703190372126,0,0,0.02079943115706519,-0.02079943115706519
"William Contreras","MIL","MLB","MIL",-1.708148184348746,0.026606662708985263,1.7347548470577314,1,0,1,,1.8469959054768355,0.4101946213839254,1.4368012840929105,0.22208745572612745,-0.4101946213839254,-0.43680128409291064,0,0,0.032403436938190096,-0.014859577289067288,4,3,1,0.75,3.7107840673713746,1.9880146101568217,1.722769457214553,0.5357397719897727,1.011985389843178,-0.7227694572145533,0,0,0.021700491622054823,0.001691321243442254
"Evan Carter","TEX","MLB","TEX",-1.6068604631503376,0.020000418260220476,1.626860881410558,3,1,2,0.3333333333333333,5.828899560365669,2.4044495710527243,3.424449989312945,0.4125048898426865,-1.4044495710527243,-1.4244499893129448,0,0,0.06335760391701814,-0.030748908264844232,8,6,2,0.75,5.743523143265561,4.058331130927502,1.68519201233806,0.7065926313339587,1.9416688690724984,0.31480798766194035,1,1,0.034392354151290785,0.013511837465475683
"Dansby Swanson","CHC","MLB","CHC",-1.246982407243548,0.008187578043499455,1.2551699852870475,1,0,1,,3.7573011220522354,1.3745567720043677,2.3827443500478678,0.3658362019314506,-1.3745567720043677,-1.382744350047867,0,0,0.04817052720579789,-0.03535001438528507,6,4,2,0.6666666666666666,5.467031266580949,3.105930640646951,2.3611006259339984,0.5681201531867921,0.8940693593530494,-0.36110062593399816,0,1,0.025787883332929005,0.002514003459523826
"Cal Raleigh","SEA","MLB","SEA",-0.26488661173385686,-0.00097056670657647,0.2639160450272804,3,1,2,0.3333333333333333,3.288672528419664,1.1448215475631198,2.143850980856543,0.3481105332531395,-0.14482154756312005,-0.14385098085654358,1,0,0.045676007339162,-0.004009340672495334,1,1,0,1,3.1477557466371247,1.9419198508049222,1.2058358958322024,0.6169220254397293,-0.941919850804922,-1.2058358958322024,0,0,0.015354906081156706,-0.0104768573006689
"Jake Bauers","MIL","MLB","MIL",-1.7344167822291015,-0.0057849575355638505,1.7286318246935377,1,0,1,,2.6361183709306935,0.8209516642331288,1.815166706697565,0.3114244311962699,-0.8209516642331288,-0.815166706697565,0,0,0.03994118743834384,-0.024789672286828688,2,2,0,1,3.7028049392721067,1.9870865572892846,1.7157183819828226,0.5366435958357298,0.012913442710715234,-1.7157183819828226,0,0,0.024685366261814046,-0.011352032928480712
"Sal Frelick","MIL","MLB","MIL",3.443966072411747,-0.018488671474059665,-3.4624547438858064,3,1,2,0.3333333333333333,2.841224915111724,0.9298567932928922,1.9113681218188332,0.3272732082374858,0.0701432067071078,0.08863187818116747,0,1,0.03551531143889655,0.001984688561103448,3,0,3,,2.740016393167201,1.6012355685265043,1.1387808246406974,0.5843890469120978,-1.6012355685265043,1.8612191753593021,0,0,0.018896664780463455,0.0017929903919503393
"Carson Benge","NYM","MLB","NYM",0.7305074414989933,-0.039992988452334455,-0.7705004299513277,1,0,1,,1.769044851755636,0.4045189201039854,1.3645259316516507,0.22866515775591137,-0.4045189201039854,-0.3645259316516509,0,0,0.03103587459220414,-0.013492014943081335,2,1,1,0.5,3.450274197652964,2.1103873138021463,1.3398868838508189,0.6116578546823117,-1.1103873138021467,-0.339886883850819,1,0,0.0259419112605486,-0.010904317275586196
"Andrew Benintendi","CWS","MLB","CWS",1.1176316802182338,-0.0497973704130914,-1.1674290506313252,1,0,1,,2.3202761351208427,0.6850367527669667,1.6352393823538753,0.29523932190566154,-0.6850367527669667,-0.6352393823538753,0,0,0.06271016581407683,-0.0356831387870498,4,1,3,0.25,2.4224434542125746,0.7949362524219497,1.6275072017906245,0.3281547195826484,0.20506374757805024,1.3724927982093755,0,0,0.0192257417000998,0.012520290045931947
"Christian Vazquez","HOU","MLB","HOU",-0.01629003432883247,-0.05022470991086314,-0.03393467558203067,1,0,1,,1.8223119482267256,0.4362683290687944,1.3860436191579315,0.23940375822774085,-0.4362683290687944,-0.3860436191579313,0,0,0.04555779870566814,-0.02055779870566814,4,2,2,0.5,2.30306076223462,1.1684977189083254,1.1345630433262945,0.5073672992346725,0.8315022810916746,0.8654369566737052,0,0,0.02647196278430598,0.019505048709946893
"Owen Caissie","MIA","MLB","MIA",-0.31969511142013596,-0.0538669359612195,0.26582817545891646,2,1,1,0.5,2.8301384896833817,1.442002712822301,1.3881357768610818,0.5095166607849014,-0.44200271282230097,-0.38813577686108147,1,0,0.042880886207323964,-0.012577855904293661,3,1,2,0.3333333333333333,2.0824879483659666,0.40832988645352497,1.6741580619124419,0.19607791093049198,0.591670113546475,0.32584193808755857,0,0,0.015896854567679135,0.007003908791099491
"Adley Rutschman","BAL","MLB","BAL",-0.5538135468574942,-0.05648175608179426,0.4973317907756999,1,0,1,,1.2888038841259788,0.1726428201038866,1.1161610640220918,0.13395585025022394,-0.1726428201038866,-0.11616106402209234,0,0,0.025270664394627034,-0.005662821257372133,3,2,1,0.6666666666666666,1.6173689357829966,1.0600185725036484,0.5573503632793482,0.6553968912420559,0.9399814274963516,0.4426496367206517,0,0,0.01859044753773559,0.015892311082954063
"Daniel Schneemann","CLE","MLB","CLE",-2.4938493599484874,-0.0646768668772969,2.4291724930711904,1,0,1,,2.0717256106148483,0.5682012387460726,1.5035243718687754,0.2742647172167947,-0.5682012387460726,-0.5035243718687757,0,0,0.03634606334412015,-0.018802203694997337,4,4,0,1,5.0402809358880285,3.3055542214084195,1.7347267144796097,0.655827376182956,0.6944457785915805,-1.7347267144796097,0,2,0.0387713918145233,-0.008002161045292527
"Javier Baez","DET","MLB","DET",0.20389358145618558,-0.08143108001054006,-0.28532466146672564,2,1,1,0.5,1.1485917603231321,0.615011420166836,0.533580340156296,0.5354482257419428,0.38498857983316404,0.4664196598437041,0,0,0.03281690743780378,0.024325949705053366,1,0,1,,0.7146753385332743,0,0.7146753385332743,,0,0.28532466146672564,0,0,0.009790073130592799,0.003908557006393504
"Kyle Karros","COL","MLB","COL",2.7294751297236006,-0.08793983498610464,-2.8174149647097053,4,2,2,0.5,4.795229888426017,2.4415848617060605,2.353645026719956,0.5091695118933046,-0.44158486170606054,-0.3536450267199559,1,0,0.056414469275600204,-0.009355645746188437,5,1,4,0.2,3.345339560168452,1.5813772624390794,1.7639622977293739,0.4727105377486554,-0.5813772624390794,2.236037702270626,0,0,0.017155587488043345,0.008485438152982297
"Josh Bell","MIN","MLB","MIN",-0.9625506145194589,-0.14805014027296792,0.814500474246491,6,3,3,0.5,2.1591565794047165,1.1536033598388424,1.0055532195658738,0.5342842528617786,1.846396640161158,1.994446780434126,0,2,0.04593950168946205,0.08172007277862306,5,3,2,0.6,4.690812716318158,2.438156121035833,2.252656595282324,0.5197726425005418,0.5618438789641667,-0.2526565952823243,1,2,0.02381123206252872,0.001569478597369757
"Rafael Devers","SF","MLB","SF",0.42902413516906557,-0.23208964833548928,-0.6611137835045549,1,0,1,,1.1635836801691872,0.197836664252338,0.9657470159168486,0.17002358113476823,-0.197836664252338,0.03425298408315127,0,0,0.02115606691216704,-0.0029742487303488587,4,2,2,0.5,3.736286137110325,2.19869996030744,1.537586176802886,0.5884720494153408,-0.1986999603074403,0.4624138231971145,2,1,0.021597029694279336,0.0015243575889576585
"Bo Bichette","NYM","MLB","NYM",-0.8559413219758045,-0.23470260760773448,0.62123871436807,3,1,2,0.3333333333333333,2.140147143371786,0.6874248754897602,1.4527222678820249,0.32120449176533133,0.3125751245102398,0.5472777321179743,0,0,0.031472752108408615,0.012644894950414915,1,1,0,1,2.1312733187672426,1.2550173021995865,0.8762560165676563,0.5888579804140304,-0.25501730219958635,-0.8762560165676563,1,1,0.015008967033572131,-0.00796671351244537
"Alex Freeland","LAD","MLB","LAD",0.11698370963993465,-0.2846757850681476,-0.40165949470808227,2,1,1,0.5,4.827373815614057,2.556024800341102,2.271349015272955,0.5294855749670109,-1.5560248003411026,-1.271349015272955,1,1,0.06896248308020081,-0.04039105450877224,5,2,3,0.4,3.574741612253934,1.4882005534810077,2.086541058772925,0.4163099644403872,0.5117994465189922,0.9134589412270745,0,0,0.02647956749817729,0.010557469538859747
"Logan O'Hoppe","LAA","MLB","LAA",-0.056132430573917924,-0.29919349670212325,-0.24306106612820533,2,1,1,0.5,3.2899774137559548,1.7945854552290395,1.495391958526916,0.5454704484369931,-0.7945854552290393,-0.4953919585269161,1,1,0.05981777115919918,-0.023454134795562815,4,2,2,0.5,2.810566896939513,1.5268139815338593,1.2837529154056535,0.5432405765528798,0.47318601846614083,0.7162470845943462,0,1,0.020974379827906814,0.008876366440749904
"Jo Adell","LAA","MLB","LAA",1.5122405757737742,-0.3156748040803319,-1.8279153798541061,1,0,1,,2.8514844218056266,1.083579612942979,1.7679048088626474,0.38000544721784985,-1.083579612942979,-0.7679048088626472,0,0,0.051845171305556846,-0.033663353123738665,8,3,5,0.375,2.329995564163977,1.0789554720090417,1.2510400921549352,0.4630718996223413,1.9210445279909585,3.7489599078450646,2,0,0.015032229446219207,0.03658067377958724
"Trevor Larnach","MIN","MLB","MIN",-1.7880326875808792,-0.3305112623765951,1.457521425204284,4,1,3,0.25,2.5435619907853066,0.4370366265809511,2.1065253642043555,0.17182070976222566,0.562963373419049,0.8934746357956441,0,0,0.032196987225130466,0.0184359241672746,3,2,1,0.6666666666666666,3.155620581141,1.3490495779683576,1.806571003172641,0.42750690182169243,0.6509504220316426,-0.8065710031726414,2,0,0.023033726869642335,-0.0011359166506642341
"Angel Martinez","CLE","MLB","CLE",-1.6389999627122265,-0.3451972769171485,1.293802685795078,3,1,2,0.3333333333333333,2.2056704371269436,0.7754338570220464,1.4302365801048982,0.3515637893900908,0.22456614297795363,0.5697634198951022,0,0,0.03738424469706684,0.013463212930051803,2,2,0,1,2.1476997951087666,1.4269485546568443,0.7207512404519223,0.6644078273446866,0.5730514453431557,-0.7207512404519223,0,0,0.0176040966812194,-0.001210654058268579
"Josh Jung","TEX","MLB","TEX",-0.6090492974282007,-0.35409098791660837,0.25495830951159226,3,1,2,0.3333333333333333,3.937181371352427,1.6456361796345171,2.2915451917179093,0.4179731702502796,-0.6456361796345172,-0.2915451917179089,1,0,0.059654263202309495,-0.014199717747764044,2,1,1,0.5,2.113798691941048,0.929420191214728,1.1843785007263203,0.43969191331141605,0.07057980878527204,-0.1843785007263202,1,0,0.015542637440743001,-0.0008367550878018241
"Nick Allen","HOU","MLB","HOU",0.6419696389193981,-0.3656046696120236,-1.0075743085314217,1,0,1,,0.6343953303879764,0,0.6343953303879764,,0,0.3656046696120236,0,0,0.05767230276254331,0.033236788146547604,1,0,1,,0.42971598215002893,0.21864514534072532,0.21107083680930364,0.5088131566500327,-0.21864514534072532,0.7889291631906964,0,0,0.022616630639475208,0.030014948307893214
"Zach McKinstry","DET","MLB","DET",-2.470743993208048,-0.3802066320312795,2.0905373611767684,1,0,1,,0.6197933679687203,0,0.6197933679687203,,0,0.3802066320312795,0,0,0.0221354774274543,0.013578808286831417,2,2,0,1,1.6647960124057155,0.7871293256144736,0.8776666867912419,0.4728082718536978,1.2128706743855264,-0.8776666867912419,2,0,0.029206947586065183,0.00588077171218043
"Bo Naylor","CLE","MLB","CLE",-2.1440616004145916,-0.3824183943855504,1.761643206029041,2,1,1,0.5,2.9501021527939586,1.6662602735897547,1.2838418792042041,0.564814432616066,-0.6662602735897545,-0.28384187920420406,0,0,0.061460461516540804,-0.019793794849874136,2,2,0,1,3.3123180214758094,1.775337407723384,1.536980613752425,0.5359803606455575,0.22466259227661614,-1.536980613752425,1,0,0.03011198201341645,-0.011930163831598268
"Ke'Bryan Hayes","CIN","MLB","CIN",-2.1817289977793384,-0.3827920867624862,1.798936911016852,3,2,1,0.6666666666666666,3.6115309309624726,2.497161508862479,1.1143694220999931,0.6914412631645345,-0.4971615088624792,-0.11436942209999294,1,1,0.056430170796288634,-0.009555170796288634,1,1,0,1,2.6306879998057515,0.9158755443944497,1.7148124554113018,0.34815057675485556,0.08412445560555032,-1.7148124554113018,0,0,0.02828696773984679,-0.01753427956780378
"Nick Fortes","TB","MLB","TB",-0.2787803157067637,-0.38380789648302915,-0.10502758077626545,1,0,1,,1.0699014541553296,0.22685467531917922,0.8430467788361501,0.21203324328433354,-0.22685467531917922,0.1569532211638499,0,0,0.03056861297586656,-0.0019971844044379874,0,0,0,,0.7882761419620166,0.4466518613691409,0.3416242805928755,0.5666185205826806,-0.4466518613691409,-0.3416242805928755,0,0,0.008957683431386552,-0.008957683431386552
"David Hamilton","MIL","MLB","MIL",0.4901085508978047,-0.3968569132910462,-0.8869654641888509,1,0,1,,1.6988739396948889,0.5478654264929673,1.1510085132019214,0.3224873922024855,-0.5478654264929673,-0.15100851320192107,0,0,0.03033703463740873,-0.012479891780265873,3,1,2,0.3333333333333333,2.884807197737597,1.385886330963224,1.4989208667743732,0.4804086498571211,-0.3858863309632239,0.501079133225627,0,0,0.02136894220546368,0.0008532800167585418
"Oswald Peraza","LAA","MLB","LAA",1.0153026588914122,-0.4205614815339136,-1.4358641404253258,4,2,2,0.5,2.975127382821328,1.6978444321776207,1.2772829506437062,0.5706795755977165,0.3021555678223794,0.722717049356293,2,1,0.07083636625765066,0.02440172898044457,1,0,1,,2.264277663710265,1.3500709020677955,0.9142067616424694,0.5962479441923026,-1.3500709020677955,0.08579323835753047,0,0,0.023834501723265945,-0.01330818593379226
"Nick Loftin","KC","MLB","KC",-0.20065093224131775,-0.42861210138675976,-0.227961169145442,1,0,1,,0.5713878986132404,0,0.5713878986132404,,0,0.42861210138675976,0,0,0.027208947553011446,0.020410100066036174,1,0,1,,0.772038830854558,0,0.772038830854558,,0,0.227961169145442,0,0,0.013311014325078587,0.0039303649852662405
"Kazuma Okamoto","TOR","MLB","TOR",-2.0641917602036584,-0.43399854996902887,1.6301932102346293,3,1,2,0.3333333333333333,5.458142999999367,2.4460707749841992,3.012072225015169,0.4481507309325686,-1.4460707749841992,-1.0120722250151704,1,0,0.05997959340658646,-0.02701256043955349,6,4,2,0.6666666666666666,3.647795632120407,2.0088012109428885,1.6389944211775176,0.550689077330575,1.9911987890571115,0.36100557882248224,0,0,0.019300505990055065,0.012445525755976683
"Nick Castellanos","SD","MLB","SD",-1.3084342662966333,-0.44430696474514053,0.8641273015514928,1,0,1,,1.8331978393891022,0.6387524020671215,1.1944454373219808,0.34843615257586186,-0.6387524020671215,-0.1944454373219809,0,0,0.07332791357556409,-0.03332791357556409,1,1,0,1,1.210896821158433,0.6733847598034702,0.5375120613549631,0.5561041601870429,0.3266152401965297,-0.5375120613549631,0,0,0.020181613685973883,-0.003514947019307217
"Luis Rengifo","MIL","MLB","MIL",-2.914202005958552,-0.45270530997951236,2.4614966959790396,1,0,1,,2.0680780787611748,0.7603916943703435,1.307686384390831,0.3676803609009942,-0.7603916943703435,-0.3076863843908311,0,0,0.0356565185993306,-0.018415139288985773,1,1,0,1,2.292534147479605,0.4155187257502822,1.8770154217293218,0.18124865280942506,0.5844812742497179,-1.8770154217293218,0,0,0.021227168032218562,-0.011967908772959304
"Pete Crow-Armstrong","CHC","MLB","CHC",2.031744181122966,-0.45602610697893986,-2.487770288101906,1,0,1,,1.5078736398786443,0.48194987342879236,1.0259237664498526,0.31962218894388283,-0.48194987342879236,-0.02592376644985253,0,0,0.03208241786975839,-0.010805822125077538,1,0,1,,4.851847073016054,3.16980868055898,1.6820383924570739,0.6533199898628569,-3.16980868055898,-0.6820383924570737,0,0,0.033005762401469754,-0.02620304131303438
"Wenceel Perez","DET","MLB","DET",-1.0434248495394605,-0.46503521314802865,0.5783896363914318,2,1,1,0.5,1.1615332366214026,0.8132842248847155,0.34824901173668693,0.7001816213631108,0.18671577511528448,0.6517509882633131,1,1,0.052796965300972845,0.03811212560811806,0,0,0,,0.5783896363914318,0,0.5783896363914318,,0,-0.5783896363914318,0,0,0.00889830209832972,-0.00889830209832972
"Marcelo Mayer","BOS","MLB","BOS",-1.3834112331462132,-0.46786512336134045,0.9155461097848727,1,0,1,,1.7120656507938024,0.5899653870775716,1.1221002637162312,0.34459273615122943,-0.5899653870775716,-0.12210026371623114,0,0,0.040763467876042916,-0.016953944066519105,1,1,0,1,2.3476773628851544,1.2160656265501408,1.1316117363350136,0.5179866900687193,-0.2160656265501408,-1.1316117363350136,0,0,0.020414585764218732,-0.01171893359030569
"Juan Brito","CLE","MLB","CLE",-3.4818695932105936,-0.47059138653085925,3.0112782066797346,1,0,1,,1.5399447168480722,0.5052680516894658,1.0346766651586066,0.32810791592807187,-0.5052680516894658,-0.034676665158606526,0,0,0.03948576197046339,-0.01384473632943775,3,3,0,1,1.2734005687828311,0.631061181051548,0.6423393877312829,0.4955716186421546,2.3689388189484517,-0.6423393877312829,1,0,0.017208115794362582,0.023332424746177957
"Paul Goldschmidt","NYY","MLB","NYY",-2.191530016769116,-0.4878746894794358,1.7036553272896802,1,0,1,,0.9429234420333849,0.21539906575641032,0.7275243762769744,0.22843749148065404,-0.21539906575641032,0.2724756237230255,0,0,0.039288476751391035,0.002378189915275631,2,2,0,1,0.4152380158033386,0.3557913442568292,0.05944667154650944,0.8568371168244286,1.6442086557431708,-0.05944667154650944,2,0,0.010127756483008258,0.03865273132186979
"Tristan Peters","CWS","MLB","CWS",-1.3987207544824733,-0.5048636677805153,0.893857086701958,1,0,1,,0.6240312584983654,0.06444746313944028,0.5595837953589251,0.10327601744586179,-0.06444746313944028,0.440416204641075,0,0,0.028365057204471154,0.0170894882500743,2,2,0,1,3.1011598150116733,2.1036513641548575,0.9975084508568156,0.6783434229902592,-0.10365136415485768,-0.9975084508568156,1,0,0.041348797533488975,-0.01468213086682231
